region,plant_id_eia
p102,65916
p101,65917
p101,65918
p102,65919
p101,65920
p101,65921
p102,65922
p101,65924
p101,65925
p101,65926
p91,65927
p122,65929
p100,65930
p127,65931
p10,65933
p127,65934
p105,65936
p63,65937
p43,65942
p57,65946
p65,65947
p133,65949
p131,65950
p111,65951
p126,65952
p126,65953
p133,65954
p96,65955
p28,65956
p105,65957
p123,65958
p123,65959
p123,65960
p123,65961
p28,65962
p28,65963
p40,66195
p10,66050
p127,66473
p127,66586
p28,66125
p28,66001
p9,65965
p9,66088
p10,65980
p10,66035
p10,66039
p10,66242
p10,66622
p80,66022
p80,66083
p34,66095
p34,66141
p34,66247
p131,66076
p131,66180
p131,66181
p131,66182
p131,66474
p131,66585
p129,66727
p123,65982
p123,65983
p123,65984
p123,66160
p123,66162
p123,66203
p123,66536
p123,66537
p123,66538
p123,66539
p102,65978
p127,66424
p127,66425
p127,66504
p94,65728
p94,66344
p94,66346
p94,66350
p94,66353
p94,66418
p94,66542
p94,65994
p134,66087
p134,66100
p134,66174
p134,66243
p134,66244
p134,66245
p134,66246
p134,66283
p134,66381
p127,66380
p127,66489
p127,66501
p127,66503
p15,66569
p80,65969
p80,66507
p80,66508
p80,66082
p105,66643
p98,66055
p98,66373
p98,66602
p98,66605
p69,66068
p134,65996
p134,66086
p134,66135
p134,66136
p134,66403
p131,66427
p75,65968
p43,66339
p43,66479
p43,66030
p43,66004
p43,66422
p43,66480
p44,65974
p44,66015
p44,66016
p44,66017
p40,66178
p129,66728
p126,66089
p126,66428
p126,66020
p126,66021
p126,66049
p47,66405
p127,66223
p127,66232
p127,66488
p127,66583
p127,66209
p127,66052
p127,66061
p127,66062
p127,66063
p127,66064
p127,66065
p127,66215
p127,66219
p127,66442
p127,66275
p127,66094
p127,66522
p97,66374
p97,66371
p97,66487
p97,66722
p98,66372
p98,66375
p98,66376
p111,66140
p50,66248
p50,65971
p122,66443
p122,66451
p122,66448
p122,66097
p122,66438
p122,66454
p122,66445
p133,64603
p133,66582
p133,66584
p96,66717
p96,66709
p67,66046
p67,66310
p63,66321
p63,66323
p62,66008
p62,66009
p78,66048
p78,66419
p61,66007
p31,66408
p25,66404
p127,66528
p127,66040
p127,66272
p127,66386
p127,66525
p127,66529
p127,66360
p127,66361
p127,66530
p43,66084
p94,65995
p94,66026
p94,66024
p94,66171
p94,66025
p94,66027
p10,65987
p10,65988
p10,66620
p10,66699
p10,65970
p10,66476
p10,66475
p10,66167
p98,66345
p98,66377
p62,66170
p62,66531
p134,66512
p131,64706
p131,64707
p131,66447
p85,66282
p85,66112
p85,66185
p98,66358
p67,66604
p67,66262
p10,66423
p10,66532
p10,66533
p10,66603
p10,66617
p61,66006
p131,66320
p63,66324
p63,66420
p63,66168
p122,66019
p122,66634
p127,66322
p127,66387
p68,65993
p68,66029
p68,66548
p99,66118
p99,66120
p99,66121
p63,66516
p87,66369
p87,66239
p87,66000
p87,66623
p134,66043
p134,66402
p134,66165
p134,66038
p80,66568
p81,66632
p123,66653
p43,65986
p43,65989
p43,65991
p43,66580
p43,66433
p43,66477
p43,66577
p43,66579
p44,65992
p44,66554
p113,66010
p127,66041
p127,66042
p127,66274
p127,66388
p127,66273
p127,66490
p133,66044
p133,66045
p75,66059
p13,66099
p13,66357
p13,66098
p13,65977
p103,66109
p103,66102
p103,66103
p103,66192
p103,66105
p103,66107
p31,66163
p34,66169
p11,66280
p11,66281
p11,66265
p11,66266
p11,66278
p11,66279
p11,66505
p11,66023
p11,66599
p31,66287
p15,66325
p15,66326
p15,66327
p15,66329
p122,66450
p111,66453
p111,65985
p65,66616
p65,65979
p28,66627
p28,66716
p127,66645
p127,66449
p65,66123
p65,66157
p9,66208
p9,66509
p9,66270
p9,66394
p63,66471
p107,66416
p107,66366
p107,66367
p107,66415
p61,66540
p61,66137
p101,66128
p101,66129
p122,66452
p93,66047
p111,66069
p111,66261
p103,66104
p103,66108
p25,66147
p25,66144
p33,66271
p16,66328
p15,66330
p47,66412
p53,66156
p127,66126
p127,66495
p127,66526
p127,66735
p101,66553
p129,66166
p35,66183
p20,66184
p34,65990
p38,66496
p99,66314
p53,66570
p43,66573
p81,66631
p132,66268
p87,66543
p87,66544
p81,66093
p99,66541
p86,66193
p112,66249
p112,66250
p69,66668
p97,66237
p105,66269
p5,66349
p105,66545
p28,66110
p72,66628
p118,66635
p82,66630
p96,66600
p83,66191
